-1.20553E+02	 6.81867E+02
-1.17108E+02	 6.81800E+02
-1.13664E+02	 6.80867E+02
-1.10223E+02	 6.81467E+02
-1.06783E+02	 6.81300E+02
-1.03344E+02	 6.80133E+02
-9.99072E+01	 6.80067E+02
-9.64718E+01	 6.80667E+02
-9.30381E+01	 6.79667E+02
-8.96059E+01	 6.81067E+02
-8.61753E+01	 6.80100E+02
-8.27463E+01	 6.79467E+02
-7.93189E+01	 6.80667E+02
-7.58931E+01	 6.80467E+02
-7.24688E+01	 6.79700E+02
-6.90462E+01	 6.80633E+02
-6.56251E+01	 6.80033E+02
-6.22056E+01	 6.81133E+02
-5.87876E+01	 6.79533E+02
-5.53712E+01	 6.80600E+02
-5.19565E+01	 6.79467E+02
-4.85432E+01	 6.79600E+02
-4.51316E+01	 6.79533E+02
-4.17215E+01	 6.78700E+02
-3.83130E+01	 6.79000E+02
-3.49061E+01	 6.78733E+02
-3.15007E+01	 6.80000E+02
-2.80969E+01	 6.80400E+02
-2.46947E+01	 6.78233E+02
-2.12940E+01	 6.79733E+02
-1.78949E+01	 6.79167E+02
-1.44974E+01	 6.81867E+02
-1.11014E+01	 6.97833E+02
-7.70701E+00	 7.44967E+02
-4.31416E+00	 7.47600E+02
-9.22869E-01	 7.03900E+02
 2.46687E+00	 6.79633E+02
 5.85504E+00	 6.79300E+02
 9.24166E+00	 6.78367E+02
 1.26267E+01	 6.79100E+02
 1.60102E+01	 6.78933E+02
 1.93922E+01	 6.79167E+02
 2.27726E+01	 6.79867E+02
 2.61514E+01	 6.79167E+02
 2.95288E+01	 6.77300E+02
 3.29045E+01	 6.79533E+02
 3.62787E+01	 6.79067E+02
 3.96514E+01	 6.79233E+02
 4.30225E+01	 6.81333E+02
 4.63920E+01	 6.90400E+02
 4.97601E+01	 7.01667E+02
 5.31265E+01	 7.15133E+02
 5.64915E+01	 7.19500E+02
 5.98548E+01	 7.21600E+02
 6.32167E+01	 7.23233E+02
 6.65770E+01	 7.30500E+02
 6.99358E+01	 7.41133E+02
 7.32930E+01	 7.44967E+02
 7.66487E+01	 7.44200E+02
 8.00029E+01	 7.42767E+02
 8.33555E+01	 7.38600E+02
 8.67066E+01	 7.46033E+02
 9.00561E+01	 7.45600E+02
 9.34042E+01	 7.48967E+02
 9.67507E+01	 7.49400E+02
 1.00096E+02	 7.55067E+02
 1.03439E+02	 7.54133E+02
 1.06781E+02	 7.67033E+02
 1.10121E+02	 7.93200E+02
 1.13460E+02	 8.27567E+02
 1.16798E+02	 8.74267E+02
 1.20133E+02	 8.80833E+02
 1.23468E+02	 8.26433E+02
 1.26800E+02	 7.96333E+02
 1.30132E+02	 7.79700E+02
 1.33461E+02	 7.97667E+02
 1.36790E+02	 8.15767E+02
 1.40116E+02	 8.03367E+02
 1.43441E+02	 7.71033E+02
 1.46765E+02	 7.69067E+02
 1.50087E+02	 7.69500E+02
 1.53408E+02	 7.79733E+02
 1.56727E+02	 7.93233E+02
 1.60044E+02	 8.07167E+02
 1.63360E+02	 7.88933E+02
 1.66675E+02	 7.84900E+02
 1.69988E+02	 7.73700E+02
 1.73300E+02	 7.69000E+02
 1.76610E+02	 7.63233E+02
 1.79918E+02	 7.61900E+02
 1.83225E+02	 7.56533E+02
 1.86531E+02	 7.51400E+02
 1.89835E+02	 7.49833E+02
 1.93137E+02	 7.45067E+02
 1.96438E+02	 7.43400E+02
 1.99738E+02	 7.44133E+02
 2.03036E+02	 7.38500E+02
 2.06332E+02	 7.36333E+02
 2.09627E+02	 7.35967E+02
 2.12921E+02	 7.38667E+02
 2.16213E+02	 7.38767E+02
 2.19503E+02	 7.41200E+02
 2.22792E+02	 7.42533E+02
 2.26080E+02	 7.36267E+02
 2.29366E+02	 7.40333E+02
 2.32650E+02	 7.37567E+02
