-1.20553E+02	 6.78090E+02
-1.17108E+02	 6.76820E+02
-1.13664E+02	 6.76683E+02
-1.10223E+02	 6.75947E+02
-1.06783E+02	 6.77157E+02
-1.03344E+02	 6.76407E+02
-9.99072E+01	 6.76417E+02
-9.64718E+01	 6.75537E+02
-9.30381E+01	 6.76257E+02
-8.96059E+01	 6.75800E+02
-8.61753E+01	 6.75587E+02
-8.27463E+01	 6.75350E+02
-7.93189E+01	 6.75643E+02
-7.58931E+01	 6.75310E+02
-7.24688E+01	 6.75347E+02
-6.90462E+01	 6.75310E+02
-6.56251E+01	 6.75530E+02
-6.22056E+01	 6.76447E+02
-5.87876E+01	 6.75510E+02
-5.53712E+01	 6.74887E+02
-5.19565E+01	 6.75083E+02
-4.85432E+01	 6.74660E+02
-4.51316E+01	 6.75430E+02
-4.17215E+01	 6.74867E+02
-3.83130E+01	 6.75470E+02
-3.49061E+01	 6.74837E+02
-3.15007E+01	 6.74927E+02
-2.80969E+01	 6.74930E+02
-2.46947E+01	 6.75120E+02
-2.12940E+01	 6.75087E+02
-1.78949E+01	 6.75200E+02
-1.44974E+01	 6.75717E+02
-1.11014E+01	 6.85143E+02
-7.70701E+00	 7.28497E+02
-4.31416E+00	 7.53347E+02
-9.22869E-01	 7.03513E+02
 2.46687E+00	 6.77353E+02
 5.85504E+00	 6.75137E+02
 9.24166E+00	 6.74913E+02
 1.26267E+01	 6.74757E+02
 1.60102E+01	 6.75100E+02
 1.93922E+01	 6.74813E+02
 2.27726E+01	 6.75010E+02
 2.61514E+01	 6.74770E+02
 2.95288E+01	 6.75040E+02
 3.29045E+01	 6.74607E+02
 3.62787E+01	 6.75037E+02
 3.96514E+01	 6.74590E+02
 4.30225E+01	 6.75923E+02
 4.63920E+01	 6.76687E+02
 4.97601E+01	 6.80563E+02
 5.31265E+01	 6.84630E+02
 5.64915E+01	 6.85970E+02
 5.98548E+01	 6.85047E+02
 6.32167E+01	 6.86293E+02
 6.65770E+01	 6.87353E+02
 6.99358E+01	 6.89203E+02
 7.32930E+01	 6.92187E+02
 7.66487E+01	 6.94150E+02
 8.00029E+01	 6.95863E+02
 8.33555E+01	 7.00063E+02
 8.67066E+01	 7.05907E+02
 9.00561E+01	 7.05987E+02
 9.34042E+01	 7.02027E+02
 9.67507E+01	 7.01427E+02
 1.00096E+02	 7.03970E+02
 1.03439E+02	 7.11767E+02
 1.06781E+02	 7.29993E+02
 1.10121E+02	 7.68107E+02
 1.13460E+02	 8.33480E+02
 1.16798E+02	 8.69643E+02
 1.20133E+02	 8.29237E+02
 1.23468E+02	 7.79503E+02
 1.26800E+02	 7.47087E+02
 1.30132E+02	 7.30470E+02
 1.33461E+02	 7.44660E+02
 1.36790E+02	 7.57540E+02
 1.40116E+02	 7.28370E+02
 1.43441E+02	 7.05873E+02
 1.46765E+02	 6.99793E+02
 1.50087E+02	 6.96653E+02
 1.53408E+02	 6.93210E+02
 1.56727E+02	 6.91390E+02
 1.60044E+02	 6.90743E+02
 1.63360E+02	 6.90643E+02
 1.66675E+02	 6.89243E+02
 1.69988E+02	 6.88907E+02
 1.73300E+02	 6.87627E+02
 1.76610E+02	 6.87973E+02
 1.79918E+02	 6.86910E+02
 1.83225E+02	 6.85987E+02
 1.86531E+02	 6.84220E+02
 1.89835E+02	 6.83043E+02
 1.93137E+02	 6.81927E+02
 1.96438E+02	 6.82647E+02
 1.99738E+02	 6.81887E+02
 2.03036E+02	 6.81770E+02
 2.06332E+02	 6.81553E+02
 2.09627E+02	 6.81860E+02
 2.12921E+02	 6.82080E+02
 2.16213E+02	 6.82143E+02
 2.19503E+02	 6.81997E+02
 2.22792E+02	 6.81513E+02
 2.26080E+02	 6.80907E+02
 2.29366E+02	 6.80970E+02
 2.32650E+02	 6.80587E+02
 2.35933E+02	 6.80883E+02
 2.39215E+02	 6.80527E+02
 2.42495E+02	 6.81977E+02
 2.45774E+02	 6.81643E+02
 2.49051E+02	 6.82127E+02
 2.52326E+02	 6.83240E+02
 2.55600E+02	 6.84520E+02
 2.58873E+02	 6.85023E+02
 2.62144E+02	 6.85150E+02
 2.65414E+02	 6.84663E+02
 2.68682E+02	 6.83953E+02
 2.71949E+02	 6.83133E+02
 2.75214E+02	 6.82830E+02
 2.78478E+02	 6.81570E+02
 2.81740E+02	 6.80857E+02
 2.85001E+02	 6.80013E+02
 2.88260E+02	 6.80480E+02
 2.91518E+02	 6.79650E+02
 2.94774E+02	 6.79743E+02
 2.98029E+02	 6.79360E+02
 3.01283E+02	 6.79043E+02
 3.04535E+02	 6.78367E+02
 3.07785E+02	 6.79670E+02
 3.11034E+02	 6.79380E+02
 3.14282E+02	 6.78510E+02
 3.17528E+02	 6.78537E+02
 3.20772E+02	 6.78387E+02
 3.24015E+02	 6.77980E+02
 3.27257E+02	 6.77983E+02
 3.30497E+02	 6.78007E+02
 3.33736E+02	 6.78233E+02
 3.36973E+02	 6.77953E+02
 3.40209E+02	 6.77967E+02
 3.43443E+02	 6.77157E+02
 3.46676E+02	 6.77990E+02
 3.49908E+02	 6.77840E+02
 3.53138E+02	 6.77887E+02
 3.56366E+02	 6.77237E+02
 3.59593E+02	 6.77857E+02
 3.62819E+02	 6.77357E+02
 3.66043E+02	 6.77673E+02
 3.69266E+02	 6.77310E+02
