-1.20553E+02	 6.93500E+02
-1.17108E+02	 6.91500E+02
-1.13664E+02	 6.89200E+02
-1.10223E+02	 6.89500E+02
-1.06783E+02	 6.88000E+02
-1.03344E+02	 6.88700E+02
-9.99072E+01	 6.86700E+02
-9.64718E+01	 6.86900E+02
-9.30381E+01	 6.84700E+02
-8.96059E+01	 6.83800E+02
-8.61753E+01	 6.83400E+02
-8.27463E+01	 6.82400E+02
-7.93189E+01	 6.83300E+02
-7.58931E+01	 6.83200E+02
-7.24688E+01	 6.84500E+02
-6.90462E+01	 6.83800E+02
-6.56251E+01	 6.81700E+02
-6.22056E+01	 6.85600E+02
-5.87876E+01	 6.85100E+02
-5.53712E+01	 6.82600E+02
-5.19565E+01	 6.83800E+02
-4.85432E+01	 6.83900E+02
-4.51316E+01	 6.82400E+02
-4.17215E+01	 6.83000E+02
-3.83130E+01	 6.82900E+02
-3.49061E+01	 6.83100E+02
-3.15007E+01	 6.83300E+02
-2.80969E+01	 6.83300E+02
-2.46947E+01	 6.82800E+02
-2.12940E+01	 6.83400E+02
-1.78949E+01	 6.81900E+02
-1.44974E+01	 6.81000E+02
-1.11014E+01	 6.86200E+02
-7.70701E+00	 7.08700E+02
-4.31416E+00	 7.58100E+02
-9.22869E-01	 7.36900E+02
 2.46687E+00	 6.94100E+02
 5.85504E+00	 6.83000E+02
 9.24166E+00	 6.82500E+02
 1.26267E+01	 6.82300E+02
 1.60102E+01	 6.82300E+02
 1.93922E+01	 6.83100E+02
 2.27726E+01	 6.84000E+02
 2.61514E+01	 6.82200E+02
 2.95288E+01	 6.83000E+02
 3.29045E+01	 6.82900E+02
 3.62787E+01	 6.80900E+02
 3.96514E+01	 6.82100E+02
 4.30225E+01	 6.83300E+02
 4.63920E+01	 6.84200E+02
 4.97601E+01	 6.98600E+02
 5.31265E+01	 7.15300E+02
 5.64915E+01	 7.30600E+02
 5.98548E+01	 7.40200E+02
 6.32167E+01	 7.51600E+02
 6.65770E+01	 7.75000E+02
 6.99358E+01	 7.89000E+02
 7.32930E+01	 8.03300E+02
 7.66487E+01	 8.25700E+02
 8.00029E+01	 8.46600E+02
 8.33555E+01	 8.83100E+02
 8.67066E+01	 9.30300E+02
 9.00561E+01	 9.12800E+02
 9.34042E+01	 8.89900E+02
 9.67507E+01	 8.64300E+02
 1.00096E+02	 8.78600E+02
 1.03439E+02	 9.35300E+02
 1.06781E+02	 1.05570E+03
 1.10121E+02	 1.24550E+03
 1.13460E+02	 1.58240E+03
 1.16798E+02	 1.77240E+03
 1.20133E+02	 1.66140E+03
 1.23468E+02	 1.38880E+03
 1.26800E+02	 1.17070E+03
 1.30132E+02	 1.08590E+03
 1.33461E+02	 1.11750E+03
 1.36790E+02	 1.18320E+03
 1.40116E+02	 1.04610E+03
 1.43441E+02	 9.03400E+02
 1.46765E+02	 8.31700E+02
 1.50087E+02	 8.09600E+02
 1.53408E+02	 8.00500E+02
 1.56727E+02	 7.93000E+02
 1.60044E+02	 7.91200E+02
 1.63360E+02	 7.80400E+02
 1.66675E+02	 7.77600E+02
 1.69988E+02	 7.72900E+02
 1.73300E+02	 7.72200E+02
 1.76610E+02	 7.71800E+02
 1.79918E+02	 7.63000E+02
 1.83225E+02	 7.56800E+02
 1.86531E+02	 7.49900E+02
 1.89835E+02	 7.43100E+02
 1.93137E+02	 7.39600E+02
 1.96438E+02	 7.32300E+02
 1.99738E+02	 7.32100E+02
 2.03036E+02	 7.32900E+02
 2.06332E+02	 7.36800E+02
 2.09627E+02	 7.33900E+02
 2.12921E+02	 7.30800E+02
 2.16213E+02	 7.32100E+02
 2.19503E+02	 7.32500E+02
 2.22792E+02	 7.27300E+02
 2.26080E+02	 7.30600E+02
 2.29366E+02	 7.26500E+02
 2.32650E+02	 7.23500E+02
 2.35933E+02	 7.21900E+02
 2.39215E+02	 7.22800E+02
 2.42495E+02	 7.24900E+02
